molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
CHEMBL3650836,0,0,1,0,0,2,0,0,358.347,3.982,540.857,141.974,124.211,205.389,69.283,982.117,2.000,6.750,0.0161419,0.0176497,0.8834691,33.828,9.791,18.265,12.424,2.243,-3.870,-4.479,-4.397,657.666,-0.448,753.649,-4.956,9.099,0.797,3,-0.025,3,90.519,69.283,0.000,77.020,6,0,23,4,19,7,26,0,0.001
CHEMBL3650837,0,0,1,0,0,2,0,0,363.415,6.040,561.880,226.075,101.084,234.721,0.000,1044.884,2.000,7.250,0.0349197,0.0182478,0.8862716,36.620,10.874,19.390,12.985,2.366,-3.764,-4.204,-4.492,1089.729,-0.415,542.859,-4.426,8.857,0.493,2,0.049,3,95.162,0.000,0.000,74.894,6,0,26,8,18,9,27,0,0.002
CHEMBL3650838,0,0,1,0,0,2,0,0,413.475,6.131,626.826,230.461,97.267,299.098,0.000,1187.147,2.000,7.250,0.0316652,0.0163571,0.8650097,42.928,12.524,21.624,13.553,3.312,-4.806,-5.423,-5.143,1184.459,-0.424,594.041,-4.129,8.827,0.954,2,0.380,3,100.000,0.000,0.000,74.508,6,0,30,8,22,9,31,0,0.000
CHEMBL3650840,0,0,1,0,0,2,0,0,431.414,4.164,587.886,229.490,80.958,197.547,79.892,1128.690,2.000,6.750,0.0153654,0.0162377,0.8917741,39.619,10.723,20.190,12.193,3.468,-4.666,-5.730,-4.225,1691.109,-0.040,2391.235,-4.186,9.111,0.765,2,0.339,3,100.000,79.892,0.000,72.941,6,0,26,8,18,9,31,0,0.001
CHEMBL3650841,1,0,1,0,0,2,0,0,360.415,6.996,606.011,272.985,96.563,236.463,0.000,1100.204,2.000,5.250,0.0444842,0.0122516,0.8504843,38.850,11.258,19.103,11.102,3.468,-5.048,-5.315,-5.079,1202.788,-0.447,603.983,-4.337,8.144,0.635,0,0.484,3,100.000,0.000,0.000,71.468,6,0,25,3,22,6,27,0,0.000
CHEMBL3650843,0,0,0,0,0,2,0,0,322.366,5.487,528.368,205.428,114.472,208.468,0.000,960.472,2.000,6.950,0.0313513,0.0186022,0.8910146,32.991,10.028,17.917,12.521,1.854,-3.321,-3.777,-4.290,813.515,-0.518,395.791,-2.703,8.884,0.670,5,-0.100,3,89.890,0.000,0.000,74.937,6,0,23,3,20,7,24,0,0.305
CHEMBL3650845,0,0,1,0,0,3,0,-1,428.874,6.742,643.724,216.576,134.424,220.625,72.100,1181.256,3.000,9.250,0.0384754,0.0248887,0.8395139,41.301,12.886,23.966,16.552,2.304,-4.681,-4.939,-5.181,526.213,-0.712,613.651,-4.994,8.466,0.954,2,-0.029,3,89.141,0.000,0.000,108.064,8,0,23,4,19,6,30,0,0.000
CHEMBL3650846,0,0,1,0,0,3,0,-1,473.325,7.178,648.797,216.584,134.423,219.952,77.837,1190.192,3.000,9.250,0.0432947,0.0246941,0.8371457,41.652,13.003,24.177,16.562,2.375,-4.783,-5.797,-5.216,526.214,-0.705,659.709,-4.997,8.480,0.984,2,-0.012,3,89.556,0.000,0.000,108.062,8,0,23,4,19,6,30,0,0.000
CHEMBL3650847,0,0,1,0,0,4,0,-2,425.443,7.748,648.297,312.080,144.975,191.242,0.000,1201.944,3.000,10.250,0.0499390,0.0273848,0.8432962,41.206,12.437,24.265,17.174,1.680,-4.017,-4.510,-4.980,417.925,-1.037,192.665,-5.196,8.492,0.938,4,-0.171,3,83.698,0.000,0.000,127.013,10,0,23,4,19,6,31,0,0.000
CHEMBL3650848,0,0,1,0,0,3,0,-1,412.875,7.228,661.257,234.230,135.099,219.829,72.099,1190.227,3.000,7.250,0.0438994,0.0189902,0.8213879,41.652,12.967,23.019,14.623,3.070,-5.471,-5.356,-5.470,518.513,-0.775,603.942,-5.010,8.355,0.904,2,0.276,3,93.508,0.000,0.000,97.738,7,0,22,3,19,6,29,0,0.000
CHEMBL3650849,0,0,1,0,0,3,0,-1,396.420,7.108,646.545,234.486,135.109,229.513,47.438,1162.484,3.000,7.250,0.0434668,0.0194223,0.8269723,40.634,11.958,22.563,14.645,2.825,-5.128,-5.038,-5.426,518.399,-0.818,442.384,-4.976,8.392,0.957,2,0.214,3,92.073,47.438,0.000,97.743,7,0,22,3,19,6,29,0,0.000
CHEMBL3650850,0,0,1,0,0,4,0,-2,409.444,7.610,668.938,331.222,146.055,191.662,0.000,1215.629,3.000,8.250,0.0476435,0.0213613,0.8234672,41.757,12.574,23.281,15.264,2.470,-4.853,-4.930,-5.303,408.191,-1.114,187.819,-5.215,8.382,0.885,4,0.142,3,88.135,0.000,0.000,116.980,9,0,22,3,19,6,30,0,0.000
CHEMBL3650851,0,0,1,0,0,3,0,-1,429.425,7.838,679.294,263.224,155.281,176.909,83.880,1221.420,3.000,8.250,0.0502951,0.0210357,0.8134869,42.490,12.054,24.006,15.501,2.732,-5.545,-5.314,-5.394,333.714,-0.976,435.180,-5.533,8.510,1.465,4,0.188,3,88.104,83.880,0.000,110.334,8,0,22,3,19,6,31,0,0.000
CHEMBL3650852,0,0,1,0,0,4,0,-2,425.443,7.750,648.096,311.880,144.982,191.234,0.000,1202.103,3.000,10.250,0.0499643,0.0273934,0.8436332,41.212,12.439,24.269,17.173,1.682,-4.014,-4.510,-4.974,417.861,-1.036,192.633,-5.196,8.492,0.937,4,-0.170,3,83.705,0.000,0.000,127.015,10,0,23,4,19,6,31,0,0.000
CHEMBL3903744,0,0,0,0,0,5,0,0,395.500,8.249,723.411,474.664,51.494,197.252,0.000,1306.440,1.000,7.200,0.0520849,0.0099529,0.7989257,44.803,12.384,20.365,10.606,4.328,-5.935,-5.118,-5.726,3217.970,-0.276,1749.790,-1.294,9.268,-0.217,4,0.519,3,100.000,0.000,0.000,72.260,6,0,20,0,20,7,29,1,0.023
CHEMBL3940749,1,0,0,0,0,6,0,-1,460.959,8.548,782.597,561.124,65.166,84.216,72.091,1419.031,1.000,8.200,0.0514905,0.0104779,0.7803474,47.587,13.322,22.029,10.862,4.647,-6.737,-6.034,-5.488,2387.430,-0.335,3146.027,-1.848,9.121,0.206,5,0.559,1,100.000,0.000,0.000,89.554,8,0,20,0,20,7,32,1,0.001
CHEMBL3916254,1,0,0,0,0,5,0,1,497.944,4.384,779.475,461.088,50.739,102.899,164.749,1434.718,1.000,7.200,0.0133932,0.0092370,0.7892370,49.036,12.635,21.976,10.151,5.657,-7.644,-7.202,-5.433,3271.479,0.123,10000.000,-1.612,9.415,0.847,3,0.861,1,100.000,108.531,0.000,70.572,6,1,20,0,20,7,34,1,0.000
CHEMBL3964723,1,0,0,0,0,5,0,0,464.391,6.251,757.814,453.020,59.235,118.413,127.145,1387.165,1.000,7.200,0.0281727,0.0095010,0.7937580,47.281,13.549,21.450,10.249,5.174,-7.096,-6.515,-5.434,2717.539,-0.053,7246.776,-1.714,9.348,0.408,3,0.734,1,100.000,0.000,0.000,71.827,6,1,20,0,20,7,31,1,0.001
CHEMBL3958545,2,0,0,0,0,6,0,-1,454.955,12.517,778.213,464.949,122.394,126.245,64.624,1411.017,1.000,8.700,0.1110295,0.0111795,0.7817867,47.668,13.887,23.463,12.016,4.007,-7.430,-6.708,-5.665,684.279,-0.975,741.766,-2.754,9.420,0.721,3,0.432,1,100.000,0.000,0.000,97.330,7,0,20,0,20,7,32,1,0.000
CHEMBL3966365,1,0,0,0,0,5,0,-1,464.487,9.140,762.505,457.885,79.316,104.205,121.098,1388.747,1.000,8.200,0.0601554,0.0107540,0.7894743,47.208,11.942,22.429,11.284,4.574,-6.760,-6.106,-5.435,1752.838,-0.289,4180.041,-2.134,9.482,0.978,4,0.525,1,100.000,121.098,0.000,85.254,7,0,20,0,20,7,33,1,0.001
CHEMBL4108113,1,0,0,0,0,7,0,-1,518.510,8.425,845.518,343.933,72.887,260.571,168.127,1530.266,2.000,7.700,0.0463892,0.0128790,0.7595452,53.081,14.429,25.762,13.051,5.942,-8.285,-7.680,-6.665,2017.044,-0.288,8804.679,-1.273,9.560,0.843,5,0.892,1,94.970,168.127,0.000,90.375,7,2,21,0,21,3,37,1,0.000
CHEMBL4108024,0,0,0,0,0,7,0,-1,451.499,7.505,780.485,347.259,73.984,312.215,47.027,1421.521,2.000,8.700,0.0396275,0.0157641,0.7833746,49.222,14.413,24.434,14.195,4.465,-6.290,-5.947,-6.526,1969.287,-0.547,1862.423,-1.111,9.294,0.490,6,0.434,1,100.000,47.027,0.000,102.445,8,0,21,0,21,3,33,1,0.018
CHEMBL4107748,1,0,0,0,0,8,0,0,445.560,6.188,802.878,377.808,56.618,368.453,0.000,1471.739,2.000,6.700,0.0260148,0.0118016,0.7793560,51.127,15.480,23.570,12.307,5.597,-6.998,-6.601,-6.859,2877.369,-0.540,1550.493,-0.497,9.326,0.030,6,0.901,1,100.000,0.000,0.000,79.523,6,1,21,0,21,3,33,1,0.014
CHEMBL4110602,1,0,0,0,0,9,0,-1,476.574,8.118,837.089,478.150,61.221,297.718,0.000,1539.365,2.000,7.700,0.0428134,0.0130087,0.7702313,52.516,15.699,24.677,12.704,5.490,-7.080,-6.835,-6.670,2602.226,-0.667,1390.877,-0.735,9.361,0.204,7,0.840,1,100.000,0.000,0.000,97.164,8,1,21,0,21,3,35,2,0.007
CHEMBL4115511,0,0,0,0,0,8,1,-2,413.472,4.986,756.796,445.675,113.010,198.110,0.000,1354.225,1.250,7.950,0.0183550,0.0117447,0.7821923,44.797,13.392,20.812,11.553,3.854,-5.765,-5.141,-6.001,839.895,-1.150,409.681,-2.136,9.391,0.027,5,0.361,3,100.000,0.000,0.000,117.938,8,0,15,0,15,3,30,1,0.005
CHEMBL3961794,0,0,0,0,0,8,1,-1,441.526,3.431,780.296,497.997,83.565,198.734,0.000,1442.589,1.000,9.200,0.0081589,0.0117904,0.7912869,48.340,13.912,22.153,12.279,4.104,-5.661,-5.192,-5.857,1597.560,-0.808,820.849,-1.591,9.335,-0.164,5,0.332,3,100.000,0.000,0.000,101.675,8,0,15,0,15,3,32,0,0.025
CHEMBL3947683,0,0,0,0,0,5,0,0,411.475,5.587,723.897,451.418,61.843,163.605,47.031,1306.006,1.000,7.200,0.0238993,0.0099462,0.7982125,44.464,11.912,20.087,10.465,4.393,-6.149,-5.246,-5.577,2567.114,-0.270,2480.538,-1.603,9.348,0.196,3,0.518,3,100.000,47.031,0.000,74.821,6,0,23,3,20,10,30,1,0.007
CHEMBL4114380,2,0,0,0,0,5,0,0,518.458,11.938,772.380,389.670,72.029,101.087,209.594,1414.367,1.000,8.200,0.1007618,0.0106165,0.7889372,48.204,11.535,23.739,11.268,5.120,-7.320,-7.207,-5.429,2055.165,0.005,10000.000,-2.011,9.616,0.788,4,0.594,1,90.299,209.594,0.000,82.823,7,2,20,0,20,7,36,1,0.000
CHEMBL3973534,0,0,0,0,0,4,0,-1,452.450,3.038,665.192,189.253,108.107,216.763,151.070,1209.583,3.000,6.700,0.0076305,0.0174457,0.8253566,41.755,11.944,22.502,13.694,3.880,-5.861,-6.515,-5.392,934.807,-0.365,3092.173,-2.364,8.820,1.171,5,0.370,3,100.000,114.338,0.000,98.040,7,0,22,0,22,6,31,1,0.003
CHEMBL3909266,0,0,0,0,0,4,0,-2,413.511,3.853,681.565,211.912,197.540,198.655,73.458,1204.026,3.000,8.200,0.0123291,0.0208385,0.8030604,41.360,13.415,23.174,15.669,2.327,-6.215,-6.146,-5.666,132.625,-1.539,140.739,-4.076,8.901,1.505,4,0.099,1,78.562,0.000,0.000,115.820,7,0,21,0,21,6,28,1,0.000
CHEMBL3983509,0,0,0,0,0,3,0,-1,434.915,5.308,680.279,206.808,115.628,223.466,134.378,1218.474,3.000,6.700,0.0231263,0.0170588,0.8110021,42.817,13.270,23.030,14.041,3.813,-6.198,-6.168,-5.656,793.235,-0.460,2097.680,-2.575,8.820,1.063,4,0.421,3,100.000,22.106,0.000,89.519,6,0,22,0,22,6,29,1,0.001
CHEMBL3910757,0,0,0,0,0,3,0,1,366.400,3.477,633.290,211.890,31.961,240.680,148.758,1098.227,0.000,4.000,0.0110103,0.0000000,0.8128756,38.169,9.772,15.075,6.428,5.140,-6.284,-5.763,-5.708,4929.592,0.425,10000.000,-0.973,8.971,1.032,5,0.609,1,100.000,117.658,0.000,34.306,3,1,16,0,16,3,25,1,0.020
CHEMBL3923819,0,0,0,0,0,3,0,1,332.847,7.386,598.851,206.858,39.970,264.699,87.325,1041.157,0.000,4.000,0.0524001,0.0000000,0.8295781,36.115,10.617,14.744,6.541,4.506,-5.363,-5.051,-5.552,4138.749,0.210,6909.990,-1.036,8.863,0.927,5,0.443,3,100.000,0.000,0.000,36.631,3,0,16,0,16,3,22,0,0.133
CHEMBL3703276,0,0,1,0,0,2,0,0,355.368,3.078,548.131,189.105,103.334,218.027,37.664,1002.123,2.000,6.750,0.0094548,0.0174155,0.8835446,34.749,10.124,18.263,12.374,2.402,-3.846,-4.486,-4.456,1037.479,-0.347,827.835,-4.526,9.091,0.429,1,0.022,3,94.992,37.664,0.000,76.030,6,0,23,4,19,6,26,0,0.002
CHEMBL3703277,0,0,1,0,0,2,0,-1,338.365,3.929,524.543,190.759,131.371,202.413,0.000,963.647,2.000,8.750,0.0160161,0.0235908,0.8994901,33.060,10.177,18.802,14.359,1.095,-2.805,-3.436,-4.124,562.487,-0.640,265.614,-5.098,9.028,0.781,3,-0.356,3,82.580,0.000,0.000,89.170,7,0,23,4,19,6,25,0,0.004
CHEMBL3703280,0,0,1,0,0,3,0,-1,367.404,5.143,571.153,277.780,105.352,188.020,0.000,1055.837,2.000,8.000,0.0250548,0.0198085,0.8779652,35.970,10.644,19.322,13.237,2.057,-3.540,-4.258,-4.403,992.755,-0.529,490.837,-4.573,8.853,0.509,3,-0.095,3,92.629,0.000,0.000,84.718,7,0,23,4,19,6,27,0,0.003
CHEMBL3924870,0,0,1,0,0,4,0,-1,420.390,5.451,610.005,160.787,129.150,200.359,119.709,1122.561,2.000,8.750,0.0264649,0.0202857,0.8563245,38.116,10.675,21.147,14.136,2.455,-4.290,-5.002,-4.812,590.434,-0.558,1267.008,-4.872,9.199,0.884,3,-0.123,3,90.919,119.709,0.000,87.595,7,0,23,4,19,6,30,0,0.000
CHEMBL3650853,0,0,1,0,0,3,0,-1,428.874,6.746,643.736,216.593,134.426,220.617,72.100,1181.211,3.000,9.250,0.0385218,0.0248883,0.8394775,41.299,12.886,23.966,16.552,2.304,-4.682,-4.939,-5.182,526.183,-0.712,613.613,-4.994,8.466,0.954,2,-0.029,3,89.139,0.000,0.000,108.067,8,0,23,4,19,6,30,0,0.000
CHEMBL3962108,1,2,0,1,0,10,0,-1,457.574,3.939,759.602,252.588,136.304,370.710,0.000,1435.432,3.000,7.000,0.0108070,0.0159615,0.8101534,48.411,15.803,24.496,14.079,2.138,-3.935,-4.599,-6.017,7.957,-0.627,4.145,-5.891,8.404,0.562,10,0.465,1,55.583,0.000,0.000,97.573,7,0,23,0,23,4,34,2,0.000
CHEMBL3903672,1,4,0,0,0,12,0,0,525.739,4.284,785.709,377.747,103.691,304.272,0.000,1595.557,3.000,8.500,0.0115049,0.0187378,0.8404491,52.901,16.376,26.766,14.504,3.027,-0.492,-3.392,-8.469,15.970,-0.341,7.655,-5.332,8.069,0.325,10,0.725,1,53.248,0.000,0.000,69.338,7,1,29,0,29,8,39,2,0.788
CHEMBL3906863,1,4,0,0,0,10,0,1,567.776,4.131,835.730,435.044,46.923,353.763,0.000,1704.172,1.000,11.200,0.0100152,0.0134015,0.8256091,59.004,16.844,27.284,14.746,3.235,-0.622,-3.342,-8.946,55.160,0.299,29.230,-4.303,8.211,0.436,10,0.541,1,64.099,0.000,0.000,57.264,8,1,35,0,35,12,42,1,6.745
CHEMBL3929341,1,3,0,0,0,10,0,1,498.670,4.201,825.981,392.230,84.669,349.081,0.000,1580.220,2.000,9.200,0.0111701,0.0157519,0.7943408,53.999,16.429,25.882,14.443,3.465,-2.537,-3.700,-8.703,24.193,-0.137,11.993,-5.015,8.068,0.281,9,0.633,2,71.998,0.000,0.000,67.903,7,0,29,0,29,8,37,1,0.014
CHEMBL3972873,1,2,0,0,1,10,0,0,456.589,7.048,715.410,246.443,136.379,332.588,0.000,1384.708,4.000,7.500,0.0358759,0.0209670,0.8398122,46.017,15.235,25.773,16.862,2.173,-1.737,-3.655,-5.788,23.351,-0.531,14.352,-6.026,8.182,0.416,11,0.055,1,64.158,0.000,16.094,98.375,7,0,23,0,23,4,34,1,0.008
CHEMBL3952064,0,0,0,0,0,4,0,-1,455.497,2.207,693.508,235.259,121.191,172.056,165.003,1237.527,3.000,8.200,0.0039372,0.0204797,0.8038036,42.447,12.405,23.485,15.029,3.376,-5.976,-5.960,-5.527,702.501,-0.523,2706.936,-2.763,8.701,1.128,5,0.181,3,100.000,92.235,0.000,109.348,8,0,21,0,21,6,30,1,0.001
CHEMBL3967984,0,0,0,0,0,3,0,-1,423.934,4.500,665.177,212.181,125.931,181.211,145.854,1178.158,3.000,8.200,0.0171855,0.0213519,0.8110169,40.800,13.041,23.079,15.269,2.933,-5.606,-5.346,-5.454,633.423,-0.536,1901.050,-2.914,8.964,1.064,4,0.089,3,94.261,0.000,0.000,100.713,7,0,21,0,21,6,27,0,0.001
CHEMBL3972449,0,0,0,0,0,4,0,-1,469.523,6.804,715.490,302.495,121.277,126.164,165.553,1293.366,3.000,8.200,0.0357915,0.0198505,0.8023725,44.243,12.618,24.491,14.771,3.660,-6.332,-6.235,-5.331,701.176,-0.527,2720.242,-2.926,8.734,1.015,6,0.316,1,100.000,92.068,0.000,106.986,8,0,21,0,21,6,31,1,0.000
CHEMBL3942279,0,0,0,0,0,4,0,-1,467.465,4.065,697.467,229.618,103.453,210.160,154.235,1263.443,3.000,7.700,0.0130795,0.0191218,0.8103616,43.848,12.388,23.787,14.681,3.855,-6.130,-6.441,-5.603,1034.802,-0.349,3591.770,-2.302,8.504,1.172,5,0.331,3,100.000,115.643,0.000,106.338,8,0,22,0,22,6,32,1,0.002
CHEMBL3977597,18,1,1,0,11,35,1,-2,1242.480,4.401,1794.404,1101.603,504.765,188.036,0.000,3668.302,10.000,28.400,0.0052808,0.0500493,0.6410445,119.974,41.596,71.582,58.449,-2.064,-2.801,-4.108,6.155,0.001,-9.336,0.010,-10.925,8.807,0.152,17,-3.032,1,0.000,0.000,199.992,491.835,30,3,24,0,11,7,88,2,0.000
CHEMBL3938841,1,0,0,0,0,4,0,0,384.908,7.395,672.286,260.168,72.263,268.262,71.594,1218.972,2.000,3.750,0.0448658,0.0078885,0.8208688,42.623,12.904,19.766,9.419,5.259,-6.640,-6.304,-5.710,2044.712,-0.217,2644.215,-1.522,8.762,0.862,1,0.956,1,100.000,0.000,0.000,55.733,5,1,21,0,21,6,27,1,0.003
CHEMBL3964407,0,0,0,0,0,3,0,0,342.827,3.973,593.424,169.720,90.555,276.493,56.656,1060.297,2.000,4.700,0.0148834,0.0112008,0.8473934,36.993,11.515,18.010,10.561,3.734,-5.077,-5.107,-5.320,1371.406,-0.319,1422.230,-1.926,8.788,0.890,1,0.428,3,100.000,0.000,0.000,58.592,5,0,21,0,21,6,24,0,0.034
CHEMBL3355988,1,0,0,0,0,3,0,1,356.854,9.426,627.618,249.946,45.082,261.027,71.563,1119.711,1.000,4.200,0.0793554,0.0066920,0.8308834,39.223,11.501,17.732,8.277,4.818,-6.002,-5.656,-5.513,3701.593,0.123,5020.357,-1.143,8.251,0.754,0,0.723,3,100.000,0.000,0.000,45.331,5,0,21,0,21,6,25,1,0.026
CHEMBL426658,0,0,0,0,0,2,0,1,328.800,4.051,548.386,173.339,42.473,275.144,57.430,991.422,1.000,4.700,0.0165558,0.0085706,0.8768340,34.866,10.392,15.705,8.872,3.802,-4.528,-4.955,-4.837,3918.539,0.216,4467.362,-1.141,8.789,0.890,1,0.341,3,100.000,0.000,0.000,46.108,5,0,21,0,21,5,23,0,0.704
CHEMBL3975308,0,0,0,0,0,4,0,0,418.461,6.334,652.249,246.757,67.825,262.838,74.828,1227.124,2.000,3.750,0.0326984,0.0081308,0.8498537,42.897,11.918,19.798,9.305,5.359,-6.298,-6.989,-5.215,2252.743,-0.120,3058.419,-1.460,8.859,0.946,2,0.990,1,100.000,74.828,0.000,55.956,5,1,21,0,21,6,30,1,0.007
CHEMBL3912135,0,0,0,0,0,3,0,0,390.407,4.428,619.723,196.615,79.471,262.649,80.988,1149.662,2.000,3.750,0.0170514,0.0085575,0.8564086,40.437,11.264,18.838,9.527,4.816,-5.914,-6.416,-5.108,1746.946,-0.141,2511.195,-1.771,8.864,0.958,2,0.826,3,100.000,80.988,0.000,57.096,5,0,21,0,21,6,28,1,0.008
CHEMBL3979144,0,0,0,0,0,3,0,0,376.381,8.302,633.427,175.155,90.410,250.555,117.307,1119.817,2.000,4.700,0.0615415,0.0104934,0.8233160,39.128,10.704,19.585,10.501,4.293,-6.028,-5.777,-5.586,1375.748,-0.219,3066.919,-2.015,8.874,0.959,2,0.570,3,100.000,117.307,0.000,58.786,5,0,21,0,21,6,27,1,0.003
CHEMBL3917577,0,0,0,0,0,5,0,0,434.460,5.484,643.858,245.815,57.555,262.274,78.214,1236.174,2.000,3.750,0.0243244,0.0082368,0.8651569,42.612,11.913,19.576,8.992,5.506,-6.002,-7.317,-4.965,2819.053,-0.059,4067.375,-1.176,8.880,0.951,2,0.979,3,100.000,78.214,0.000,61.816,6,1,21,0,21,6,31,1,0.029
CHEMBL3895053,0,0,0,0,0,4,0,0,406.407,5.039,624.133,187.475,78.526,258.442,99.690,1161.951,2.000,3.750,0.0218509,0.0084971,0.8564057,40.247,11.218,18.890,9.289,4.966,-5.911,-6.742,-5.088,1783.339,-0.147,3250.923,-1.672,8.885,0.973,2,0.817,3,100.000,99.690,0.000,65.035,6,0,21,0,21,6,29,1,0.011
CHEMBL3936197,0,0,0,0,0,4,0,1,406.407,6.799,651.054,238.962,41.841,261.726,108.526,1189.792,1.000,4.700,0.0388521,0.0072191,0.8340567,41.393,10.933,18.376,8.601,5.220,-6.236,-6.471,-5.465,3973.071,0.188,8638.572,-0.985,8.809,0.906,1,0.773,1,100.000,108.526,0.000,52.433,6,1,21,0,21,6,29,1,0.024
CHEMBL3965204,0,0,0,0,0,4,0,0,392.380,5.989,620.155,164.315,87.452,261.675,106.713,1131.934,2.000,4.700,0.0316828,0.0107180,0.8469910,39.077,10.968,19.167,10.300,4.375,-5.590,-6.099,-5.256,1467.547,-0.228,2877.324,-1.825,8.842,0.932,2,0.572,3,100.000,106.713,0.000,66.199,6,0,21,0,21,6,28,0,0.015
CHEMBL3908640,0,0,0,0,0,4,0,0,440.439,7.981,630.734,147.141,132.053,253.897,97.643,1172.921,1.000,7.000,0.0543056,0.0110982,0.8527683,40.643,11.457,20.013,11.374,3.487,-4.987,-6.234,-5.125,554.166,-0.649,895.660,-2.675,9.079,1.137,1,0.277,3,96.466,96.694,0.000,82.948,7,0,21,0,21,6,30,0,0.010
CHEMBL4108583,2,0,0,0,0,1,0,0,409.292,7.336,647.759,226.671,119.116,123.337,178.635,1133.817,0.000,7.500,0.0474677,0.0000000,0.8117962,39.757,11.708,18.482,10.157,3.041,-5.181,-5.291,-5.166,735.067,-0.263,3376.202,-3.184,9.765,1.740,2,-0.139,3,96.054,0.000,0.000,85.759,7,0,20,0,20,3,26,0,0.002
CHEMBL4113741,1,0,0,0,0,2,0,0,372.419,8.081,642.407,265.337,112.849,167.797,96.424,1125.375,0.000,7.500,0.0580271,0.0000000,0.8144906,39.202,10.679,18.040,10.154,2.737,-4.559,-4.508,-5.334,842.863,-0.455,1387.759,-2.816,10.010,1.729,2,-0.206,3,95.337,47.024,0.000,85.803,7,0,20,0,20,3,26,0,0.016
CHEMBL4106866,1,0,0,0,0,1,0,0,392.838,7.226,634.832,226.740,119.140,130.124,158.828,1108.025,0.000,7.500,0.0471292,0.0000000,0.8157172,38.790,10.808,18.060,10.165,2.805,-4.850,-4.941,-5.134,734.682,-0.301,2628.333,-3.161,9.993,1.763,2,-0.214,3,94.668,41.269,0.000,85.654,7,0,20,0,20,3,26,0,0.004
CHEMBL4114280,1,0,0,0,0,1,0,0,392.838,7.133,634.757,226.731,119.084,130.096,158.846,1107.941,0.000,7.500,0.0459168,0.0000000,0.8157722,38.786,10.806,18.042,10.164,2.805,-4.848,-4.941,-5.133,735.573,-0.300,2632.365,-3.160,9.975,1.760,2,-0.214,3,94.676,41.321,0.000,85.760,7,0,20,0,20,3,26,0,0.004
CHEMBL4115594,2,0,0,0,0,1,0,0,394.374,6.507,628.455,226.199,119.140,104.306,178.811,1096.223,0.000,7.500,0.0386295,0.0000000,0.8181318,38.071,9.455,17.756,9.981,2.774,-4.816,-4.974,-4.972,734.682,-0.245,3381.764,-3.252,10.081,1.795,2,-0.248,3,94.486,129.825,0.000,85.654,7,0,20,0,20,3,27,0,0.003
CHEMBL4115295,1,0,0,0,0,1,0,0,394.374,7.613,625.649,225.740,116.427,114.159,169.323,1093.599,0.000,7.500,0.0530029,0.0000000,0.8204903,38.060,9.543,17.913,10.019,2.751,-4.722,-4.974,-4.981,779.506,-0.234,3198.678,-3.167,10.089,1.815,2,-0.256,3,94.812,120.304,0.000,84.991,7,0,20,0,20,3,27,0,0.005
CHEMBL4112037,1,0,0,0,0,1,0,0,376.383,6.982,620.791,226.812,119.129,137.040,137.809,1081.053,0.000,7.500,0.0450878,0.0000000,0.8205734,37.776,9.806,17.596,10.171,2.557,-4.492,-4.592,-5.089,734.848,-0.338,2016.719,-3.136,10.060,1.786,2,-0.292,3,93.218,88.826,0.000,85.655,7,0,20,0,20,3,26,0,0.009
CHEMBL4113428,2,0,0,0,0,1,0,0,412.364,6.710,633.391,224.992,116.463,81.657,210.280,1108.819,0.000,7.500,0.0406052,0.0000000,0.8179623,38.359,9.195,17.992,9.832,2.968,-5.047,-5.356,-4.867,778.898,-0.141,5357.538,-3.282,10.109,1.824,2,-0.212,3,96.078,161.258,0.000,84.987,7,0,20,0,20,3,28,0,0.002
CHEMBL4110286,0,0,0,0,0,2,0,-1,356.359,8.648,633.789,272.887,143.234,170.642,47.026,1100.100,0.000,8.000,0.0679834,0.0000000,0.8131587,38.217,10.320,18.001,10.835,1.891,-3.918,-3.935,-5.369,434.124,-0.886,363.298,-3.366,10.276,1.380,2,-0.413,3,85.228,47.026,0.000,100.335,8,0,20,0,20,3,26,0,0.019
CHEMBL4111714,1,0,0,0,0,1,0,0,358.392,8.685,612.557,226.786,119.141,170.677,95.952,1065.713,0.000,7.500,0.0707852,0.0000000,0.8237182,37.484,10.168,17.700,10.365,2.337,-4.154,-4.210,-5.198,734.661,-0.432,1189.139,-3.018,10.006,1.741,2,-0.337,3,91.925,46.966,0.000,85.773,7,0,20,0,20,3,25,0,0.024
CHEMBL4110770,1,0,0,0,0,1,0,0,374.847,8.795,627.471,226.706,119.099,161.065,120.601,1093.624,0.000,7.500,0.0707378,0.0000000,0.8181199,38.509,11.176,18.151,10.344,2.602,-4.544,-4.559,-5.243,735.338,-0.387,1624.397,-3.051,9.833,1.720,2,-0.256,3,93.485,0.000,0.000,85.761,7,0,20,0,20,3,25,0,0.010
